Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Dikran	GPE	"gently. ""No, that won't do, Dikran. You were going to say something pretty about my"	150	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Dikran	GPE	you ever seen a quarrel, a real quarrel, Dikran? When some one is so bitterly and intensely angry	152	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Versailles	GPE	of gallantry and intrigue which passed for life at old Versailles. But the world has grown out of that and	153	Versailles, Place d'Armes, 78000, Versailles, Yvelines, Île-de-France, FRA	POI	Historical Monument	Place d'Armes	Armes		Versailles	Yvelines	Île-de-France	France	FRA	2.1207600000000753	48.804770000000076	100	
France	GPE	you see. He couldn't forgive himself, nor France, nor God, but especially he couldn't forgive	153	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
France	GPE	, nor God, but especially he couldn't forgive France. Sedan, revolution, republic—and no Turenne	153	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
France	GPE	for he wasn't worth more! And all a France could muster were the trinkets of her monde and demimonde	153	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Alsace	GPE	and a threatening murmur of 'revanche' and 'Alsace-Lorraine'—as though threats and hatred could wipe out the	153	Alsace, Los Angeles, CA, USA	Locality	Village				Los Angeles	Los Angeles County	California	United States	USA	-118.41417999999999	33.97902000000005	100	
France	GPE	but he may have been wrong, for after all France is still France!	153	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
France	GPE	have been wrong, for after all France is still France!	153	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Dikran	GPE	"""But you would have adored my old man, Dikran, just as I did. He treated life,"	154	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Dikran	GPE	day; but they did those things better then, Dikran. In fact, more as an excuse for getting	156	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Paris	GPE	more as an excuse for getting away from a parvenu Paris than from any Bonapartist feelings, for he was always	156	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
London	GPE	at every city which could run to an Embassy from London to Pekin; from where he brought back that ivory	156	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Pekin	GPE	city which could run to an Embassy from London to Pekin; from where he brought back that ivory Buddha which	156	Pekin, Beijing, CHN	Locality	City				Beijing	Beijing	Beijing	Kina	CHN	116.39723000000004	39.90750000000003	100	
England	GPE	, since you had a perfectly good father alive in England, you were allowed to go gadding about in France	158	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
France	GPE	"England, you were allowed to go gadding about in France with a guardian, soi-disant——"""	158	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Paris	GPE	to be an ass, and shipped me off to Paris to his very old friend. You see, he	159	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Dikran	GPE	I hadn't hurt him—but I had, Dikran! I had hurt him so much that for the	160	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Paris	GPE	out of existence and was considered harmless. And so Paris was a dead city to me who lived in the	160	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Dikran	GPE	then, as I am a bad woman now, Dikran; for I've always had a particular sort of	161	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Dikran	GPE	and so on—did you murmur dies iræ, Dikran? Well, perhaps, but who knows? There	161	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Mexico	GPE	III had long ago formed his equally grande idée about Mexico and Maximilian, and with the same disastrous results.	162	México	Locality	Country							México	MEX	-102.54835341899997	23.952824990000067	100	
Shropshire	GPE	little, in fact, besides that small estate in Shropshire which is entailed on you and your children, as	165	Shropshire, England, GBR	Locality	County					Shropshire	England	United Kingdom	GBR	-2.7137354779999328	52.64334619700003	100	
Dikran	GPE	"""There it is, Dikran, or as much of it as I can remember"	167	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Dikran	GPE	cruel young mind—how young and how cruel, Dikran!	167	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Dikran	GPE	But I couldn't, because all my life, Dikran, I've been cursed by an utter inability to	171	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
America	GPE	never be a success in my mother's country of America, where men throw pearls and beauty roses about as	171	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
Dikran	GPE	an hour after the wedding.... Do you understand, Dikran? For all this while I've been trying to	171	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Nice	GPE	would have run away from the lustful old man to Nice; the old man would have followed her to her	172	Nice, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, FRA	Locality	City				Nice	Alpes-Maritimes	Provence-Alpes-Côte d'Azur	France	FRA	7.271454888000051	43.69597806500008	100	
Dikran	GPE	seems to make it as much yours as mine, Dikran.	172	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Brittany	GPE	morning he took me to stay at a château in Brittany; a very beautiful, tumble-down, draughty	174	Brittany, FRA	Locality	State or Province						Bretagne	France	FRA	-2.838018040999941	48.18041245400008	100	
Dikran	GPE	, will you come and stay at my place, Dikran, and will you pretend that you have forgotten that	174	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
England	GPE	him—there he was, all the way from England on a sudden desire to see his mother, the	175	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
London	GPE	for he had already done fairly well for himself in London—this I found much later, of course—	176	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Dikran	GPE	feeling reckless, unrestrained, fiercely independent.... Oh, Dikran! what idiocies we do for the fancied sake of	179	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Dikran	GPE	"""The scene was dreadful, Dikran. I can't tell you what we said,"	186	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Dikran	GPE	terrible, for it ended on a terrible note. Dikran, how could I have done it? I pointed	186	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Dikran	GPE	"""It was all a silly business, Dikran. If I had ever been in love with Raoul"	188	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Dikran	GPE	had I done that? And then he smiled. Dikran, that dear old man smiled after that horrible insult	194	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Paris	GPE	our hostess, for the next day saw us in Paris. Raoul? Oh, I never noticed him any	197	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
London	GPE	was with a stodgy uncle in Portman Square, hating London but hating myself more. I have been miserable many	197	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	during the two weeks which passed between my arrival in London and the coming of that note from the old man	197	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Paris	GPE	young woman to a dying lover, I went to Paris, and with a terrible flutter in my heart stood	198	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Dikran	GPE	"""And so you see, Dikran, for all your talk of dies iræ in the"	199	Dikran, Rue d'Armenie, Borj Hammoud, Maten, Mont Liban, LBN	POI	Specialty Store	Rue d'Armenie	Armenie		Borj Hammoud	Maten	Mont Liban	Liban	LBN	35.539870000000064	33.89419000000004	100	
Thames	GPE	was not listening to Shelmerdene in a backwater of the Thames, but was in London, where there is less	200	Thames, Adolfo Alsina, Buenos Aires, ARG	Locality	City				Thames	Adolfo Alsina	Buenos Aires	Argentina	ARG	-63.294779999999946	-36.92563999999993	100	
London	GPE	in a backwater of the Thames, but was in London, where there is less time for cherishing one's	200	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
