Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Botfield	GPE	here than a stranger is when he is passing through Botfield. I'm willing now never to go back to	376	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
thee'lt	GPE	be finished up in a week or two; and thee'lt see thy own place go into the hands of strangers	387	Thee, Wundwin, Mandalay	Locality	City				Wundwin	Meiktila	Mandalay	မြန်မာ	MMR	95.96370000000007	21.182780000000037	85.79	
Longville	GPE	take care of Miss Anne, and send Martha to Longville for help. Don't trust anybody at Botfield.	400	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Botfield	GPE	to Longville for help. Don't trust anybody at Botfield.'	400	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
Botfield	GPE	wages; and some of them had strolled down to Botfield, bringing with them an increase of discontent and inquietude	401	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
Botfield	GPE	was situated among lonely fields, nearly a mile from Botfield; and no one lived with him, except Miss	401	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
Longville	GPE	a shawl over her head, she started off for Longville with the swiftness of a hare; and was soon	404	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Botfield	GPE	engine-house, and threading her way cautiously through Botfield, where she dreaded to be discovered as she passed	404	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
Longville	GPE	lay along the silent high-roads straight on to Longville.	404	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Longville	GPE	would be hastened and finished before Martha could return from Longville. But Stephen did not listen, nor did his	409	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Longville	GPE	you are up to, and Martha's gone to Longville for help. She'll be here afore long,	427	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Botfield	GPE	cried Miss Anne; 'there are other people from Botfield; and help is coming from Longville. Oh,	434	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
Longville	GPE	other people from Botfield; and help is coming from Longville. Oh, let me in!'	434	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Longville	GPE	with his intense longing for the arrival of help from Longville, as he watched the progress of the fire;	439	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Longville	GPE	'They are come from Longville, uncle,' cried Miss Anne. 'You	440	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Longville	GPE	open doors, he cried aloud to the constable from Longville to come and guard him. There was very little	441	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Longville	GPE	breast, and clinging firmly to the arm of the Longville doctor, who had been one of those who hastened	442	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Longville	GPE	it was not, generally known that the constables from Longville and Botfield had contrived to arrest Black Thompson and Davies	442	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Botfield	GPE	not, generally known that the constables from Longville and Botfield had contrived to arrest Black Thompson and Davies in the	442	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
Longville	GPE	and had quietly taken them off to the jail at Longville. When the daylight grew strong, it shone upon	442	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Botfield	GPE	place, only he would not trust himself anywhere near Botfield; and as soon as a carriage could be procured	442	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
Longville	GPE	procured, he and Miss Anne were driven off to Longville. There was nothing more to wait for now;	442	Longville, LA, USA	Locality	City				Longville	Beauregard Parish	Louisiana	United States	USA	-93.23249999999996	30.60668000000004	100	
Botfield	GPE	saw him there till the other folks came up from Botfield. Tim says he didn't see anybody down in	453	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
Botfield	GPE	'There's nobody in Botfield will swear agen them,' pleaded Bess. '	455	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
Botfield	GPE	right; there's not a mother's son in Botfield to swear agen them for the master's sake.	456	Bonfield, ON, CAN	Locality	Village				Bonfield	Nipissing District	Ontario	Canada	CAN	-79.14786699999996	46.23251000000005	87.5	
